date,site_id,site_type,start_time,time_segment,bird_mammal,common_name,old_common_name,number,distance,HSF,notes
2020-Jan-31,INDS_03R,Restored,8.16,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2020-Jan-31,INDS_03R,Restored,8.16,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Jan-31,INDS_03R,Restored,8.16,1,Bird,White-cheeked Barbet,Small Green Barbet,1,15,H,
2020-Jan-31,INDS_03R,Restored,8.16,1,MAMMAL,GAUR,,2,20,S,
2020-Jan-31,INDS_03R,Restored,8.16,2,Bird,Greater Racket-tailed Drongo,,1,30,H,
2020-Jan-31,INDS_03R,Restored,8.16,2,Bird,Plum-headed Parakeet,,1,20,H,
2020-Jan-31,INDS_03R,Restored,8.16,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,2,10,F,OC
2020-Jan-31,INDS_03R,Restored,8.16,2,Bird,Greenish Warbler,,1,10,H,
2020-Jan-31,INDS_03R,Restored,8.16,3,Bird,Greater Racket-tailed Drongo,,1,10,H,
2020-Jan-31,INDS_03R,Restored,8.16,3,Bird,Indian White-eye,,1,10,H,
2020-Jan-31,INDS_03R,Restored,8.16,3,Bird,Yellow-browed Bulbul,,1,10,S,
2020-Jan-31,INDS_03R,Restored,8.16,3,Bird,Malabar Gray Hornbill,,1,30,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Indian Scimitar-Babbler,,1,30,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Indian White-eye,,1,15,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Orange Minivet,,1,15,S,G
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Large-billed Crow,,1,20,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Greater Racket-tailed Drongo,,1,20,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Velvet-fronted Nuthatch,,1,15,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Chestnut-headed Bee-eater,,1,20,H,
2020-Jan-31,INME_03R,Restored,8.45,1,Bird,Greenish Warbler,,2,5,H,
2020-Jan-31,INME_03R,Restored,8.45,2,Bird,Malabar Whistling-Thrush,,1,30,H,
2020-Jan-31,INME_03R,Restored,8.45,2,Bird,Southern Hill Myna,,1,15,S,
2020-Jan-31,INME_03R,Restored,8.45,3,Bird,Large-billed Leaf Warbler,,1,15,H,
2020-Jan-31,INME_03R,Restored,8.45,3,Bird,Malabar Parakeet,Blue-winged Parakeet,1,20,H,
2020-Jan-31,INME_03R,Restored,8.45,3,Bird,Greenish Warbler,,1,10,H,
2020-Jan-31,INME_03R,Restored,8.45,3,Bird,Ashy Drongo,,1,15,S,
